PoS-tag n-grams	1939_DWF	1939_DNS	1939_NWF	1939_NNS	1939_OFL	1980_NWF	1980_DWF	1980_NNS	1980_OFL	1980_DNS	DEU	NDL
('INTJ', 'DET', 'PROPN')	0.00000000000000000000	0.00015872011530198410	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00009811770949272885	0.00000000000000000000	0.00010988621160627939	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00009283020686988224
('PUNCT', 'AUX', 'VERB')	0.00109826471964535248	0.00056103830155792124	0.00115884199026820779	0.00000000000000000000	0.00103591830680148118	0.00097543980333788269	0.00062952119921907664	0.00112278214156655482	0.00049256039390460334	0.00167653183917006480	0.00048335304903881007	0.00225591411515894263
('AUX', 'VERB', 'ADV')	0.00006216592752709542	0.00022792181000790549	0.00065184861952586682	0.00016686534942758467	0.00020718366136029625	0.00059610210203981718	0.00028853054964207681	0.00057656380242606883	0.00009851207878092067	0.00000000000000000000	0.00009753761079258499	0.00076906163016782138
('ADP', 'NOUN', 'PRON')	0.00070454717864041477	0.00021038936308422047	0.00094155911709291882	0.00050059604828275395	0.00062155098408088873	0.00140896860482138614	0.00062952119921907664	0.00282212808555917880	0.00024628019695230167	0.00000000000000000000	0.00033379537915684639	0.00115359244525173191
('PRON', 'NOUN', 'ADJ')	0.00049732742021676339	0.00036818138539738580	0.00028971049756705195	0.00100119209656550790	0.00041436732272059250	0.00075867540259613102	0.00018361034977223070	0.00091036389856747712	0.00000000000000000000	0.00083826591958503240	0.00027310531021923793	0.00035889542741164993
('VERB', 'PART', 'PRON')	0.00022391398393139907	0.00003788982352466679	0.00023478781243085745	0.00000000000000000000	0.00044774995756758718	0.00029278446294052894	0.00011337287586111996	0.00042627236510986292	0.00010644849792799550	0.00000000000000000000	0.00001171061377429451	0.00019390454264068998
('PART', 'PRON', 'ADV')	0.00019186255964823159	0.00003246621045467872	0.00020117989004650254	0.00030899768729890430	0.00019182913776306102	0.00010034992098075112	0.00014571673757584445	0.00005619308027355353	0.00004560564044412669	0.00077614145591584733	0.00000200686736427891	0.00002373553146567747
('ADP', 'DET', 'CCONJ')	0.00016954030729243299	0.00012295255164200178	0.00025396230392420388	0.00000000000000000000	0.00000000000000000000	0.00012667815418823675	0.00009197380112526664	0.00010640420467153061	0.00046056744603855082	0.00000000000000000000	0.00011906968927701250	0.00002996288672041492
('DET', 'CCONJ', 'ADV')	0.00003106330066956647	0.00002628203383724644	0.00021714541995209371	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00004548940010200074	0.00014767464000703547	0.00000000000000000000	0.00002599357559070725	0.00000000000000000000
('SCONJ', 'NOUN', 'PUNCT')	0.00008956559357255962	0.00013261438233633379	0.00054783822900533415	0.00036061701311365803	0.00000000000000000000	0.00052701203329295204	0.00031177540861807989	0.00049185272897291868	0.00010644849792799550	0.00000000000000000000	0.00012179038325266287	0.00058171362792206990
('ADP', 'DET', 'PART')	0.00010496607088366326	0.00000000000000000000	0.00009171957362649608	0.00000000000000000000	0.00000000000000000000	0.00020587661041348622	0.00003321673214358340	0.00003842833418085515	0.00006237596454891746	0.00000000000000000000	0.00010704884675741270	0.00038956409466061519
('DET', 'PART', 'VERB')	0.00012425320267826588	0.00000000000000000000	0.00010857270997604686	0.00100055874208754367	0.00000000000000000000	0.00000000000000000000	0.00007864037048544420	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00001624598474419203	0.00034585880467762303
('PRON', 'ADP', 'AUX')	0.00012110021949459500	0.00014344464358233543	0.00135446562092908767	0.00117020291474771135	0.00000000000000000000	0.00044337353965882858	0.00000000000000000000	0.00039014875046227896	0.00011514186150963770	0.00000000000000000000	0.00001520038586515053	0.00068914639456954324
('DET', 'PROPN', 'ADV')	0.00045588346853203313	0.00056103830155792124	0.00036213812195881492	0.00050059604828275395	0.00041436732272059250	0.00043352880148350345	0.00068198129915399976	0.00063725472899723386	0.00024628019695230167	0.00000000000000000000	0.00073261583217541619	0.00112795705757947132
('PUNCT', 'NOUN', 'PRON')	0.00078369894375989672	0.00039784314700900126	0.00148698947872876407	0.00126215954589780320	0.00000000000000000000	0.00046845514070484627	0.00065189403620143983	0.00095091527601430959	0.00037256974274798432	0.00000000000000000000	0.00005621094611661362	0.00019390454264068998
('DET', 'ADJ', 'PRON')	0.00014505383089655601	0.00022792181000790549	0.00043456574635057790	0.00083432674713792329	0.00041436732272059250	0.00097543980333788269	0.00002623004996746153	0.00081932750871072937	0.00024628019695230167	0.00000000000000000000	0.00003901504431703400	0.00038453081508391069
('INTJ', 'NOUN', 'CCONJ')	0.00000000000000000000	0.00002878437804374823	0.00000000000000000000	0.00000000000000000000	0.00034014948735000734	0.00000000000000000000	0.00004306390760264320	0.00004982050086487872	0.00000000000000000000	0.00000000000000000000	0.00000711711383473028	0.00000000000000000000
('PUNCT', 'PROPN', 'ADJ')	0.00019376035119135200	0.00010246045970166818	0.00016930820261613596	0.00000000000000000000	0.00000000000000000000	0.00012667815418823675	0.00024526346966737770	0.00046108488690996605	0.00023028372301927541	0.00000000000000000000	0.00015200385865150531	0.00035955464064497906
('DET', 'NOUN', 'NUM')	0.00072907772666328007	0.00071425663000293179	0.00046941974344183929	0.00030899768729890430	0.00115097482657836600	0.00065227448637488231	0.00153002574454636658	0.00078670312382974933	0.00077529588755015377	0.00465684873549508400	0.00840877425632862059	0.00318056121640078026
('NOUN', 'NUM', 'ADJ')	0.00016954030729243299	0.00010246045970166818	0.00008465410130806798	0.00000000000000000000	0.00024215824839569954	0.00012667815418823675	0.00006131586741684443	0.00007093613644768708	0.00000000000000000000	0.00000000000000000000	0.00111976175873275581	0.00065918350784912835
('ADJ', 'PART', 'AUX')	0.00011195699196569953	0.00011366947057400037	0.00007826260414361916	0.00000000000000000000	0.00067162493635138077	0.00005855689258810578	0.00019840253275695994	0.00009837054579458374	0.00015967274689199324	0.00000000000000000000	0.00025997562578933806	0.00019390454264068998
('PART', 'AUX', 'PUNCT')	0.00065233270280398736	0.00074672284045761053	0.00033529981674417094	0.00077249421824726074	0.00153463310210448815	0.00030104976294225338	0.00068001144202060740	0.00061812388300908874	0.00068408460666190035	0.00155228291183169467	0.00198278495590756016	0.00007120659439703239
('ADP', 'ADJ', 'PROPN')	0.00021798039509027102	0.00020492091940333635	0.00000000000000000000	0.00000000000000000000	0.00024215824839569954	0.00019001723128235509	0.00039855313820948878	0.00028374454579074832	0.00023028372301927541	0.00000000000000000000	0.00035974246547522924	0.00071910928128995813
('PROPN', 'PUNCT', 'ADJ')	0.00034535260736681688	0.00058439178818421686	0.00073765959683717603	0.00030899768729890430	0.00019182913776306102	0.00050174960490375557	0.00053429470444476288	0.00070241350341941904	0.00077529588755015377	0.00155228291183169467	0.00117602427546743956	0.00277705718148426326
('ADJ', 'PROPN', 'VERB')	0.00044782796786279813	0.00024628385291033413	0.00031305041657447662	0.00036061701311365803	0.00000000000000000000	0.00023422757035242313	0.00048183472240975983	0.00042627236510986292	0.00063869098756797295	0.00000000000000000000	0.00044500332342319119	0.00080331881951142988
('DET', 'ADJ', 'PART')	0.00014505383089655601	0.00014025957538948031	0.00086913149270115579	0.00050059604828275395	0.00041436732272059250	0.00043352880148350345	0.00007869014990238458	0.00030345463285582567	0.00029553623634276198	0.00000000000000000000	0.00006069006893760844	0.00061524930413425706
('ADP', 'PROPN', 'NUM')	0.00004844008779783800	0.00004098418388066727	0.00000000000000000000	0.00000000000000000000	0.00024215824839569954	0.00006333907709411837	0.00098105387866951081	0.00039014875046227896	0.00017271279226445654	0.00000000000000000000	0.00309581192120232489	0.00161799588290240559
('PROPN', 'NUM', 'ADP')	0.00000000000000000000	0.00007234321406885820	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00022360588789497278	0.00014430890170608529	0.00025042577981763682	0.00000000000000000000	0.00461185679566071798	0.00199443427661039714	0.00091674225510390535
('NUM', 'ADP', 'NUM')	0.00007266013169675700	0.00016393673552266908	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00044337353965882858	0.00009197380112526664	0.00024827647756690477	0.00017271279226445654	0.00097977323811993628	0.00469945262997570595	0.00284647423843941783
('SCONJ', 'PART', 'ADV')	0.00002850133319133308	0.00012057202344809700	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00007453529596499094	0.00000000000000000000	0.00008347525993921227	0.00006774753532348023	0.00000000000000000000	0.00013713598912418274	0.00010577795251198908
('PRON', 'DET', 'ADP')	0.00023617365948824234	0.00013321452166688321	0.00009171957362649608	0.00000000000000000000	0.00000000000000000000	0.00006862553680449540	0.00003321673214358340	0.00015371333672342061	0.00000000000000000000	0.00000000000000000000	0.00013724211122745217	0.00016231837277525630
('NOUN', 'PRON', 'AUX')	0.00060093729942858908	0.00047337606693949606	0.00108641436587644477	0.00050059604828275395	0.00041436732272059250	0.00037933770129806551	0.00065575124918653815	0.00088001843528189439	0.00078809663024736532	0.00000000000000000000	0.00037497792593593787	0.00074342624249556057
('PRON', 'NOUN', 'NOUN')	0.00011195699196569953	0.00022733894114800073	0.00039131302071809582	0.00054092551967048702	0.00067162493635138077	0.00029278446294052894	0.00022674575172223991	0.00055743309283597467	0.00000000000000000000	0.00000000000000000000	0.00013115887427209846	0.00008310194684600998
('NOUN', 'SCONJ', 'DET')	0.00006717419517941971	0.00007577964704933358	0.00109567645801066831	0.00054092551967048702	0.00044774995756758718	0.00404042558857929928	0.00022674575172223991	0.00114765636760347711	0.00000000000000000000	0.00000000000000000000	0.00003278971856802462	0.00362878501227576920
('PROPN', 'AUX', 'ADJ')	0.00024866371010838170	0.00110454415619215735	0.00050699337074234087	0.00066746139771033867	0.00062155098408088873	0.00124639530426507252	0.00083936159895876892	0.00115312760485213766	0.00073884059085690512	0.00000000000000000000	0.00123114139844862831	0.00179447713705824978
('PRON', 'CCONJ', 'AUX')	0.00029010766179311202	0.00043831117309212596	0.00007242762439176299	0.00050059604828275395	0.00020718366136029625	0.00005419110018543793	0.00036722069954446139	0.00015172731642791284	0.00009851207878092067	0.00000000000000000000	0.00001734001969645955	0.00010254155068904285
('NOUN', 'AUX', 'SCONJ')	0.00000000000000000000	0.00006147627582100089	0.00016930820261613596	0.00000000000000000000	0.00024215824839569954	0.00063339077094118367	0.00006131586741684443	0.00081576556914840135	0.00000000000000000000	0.00097977323811993628	0.00002786737408610931	0.00134832990241867136
('AUX', 'SCONJ', 'DET')	0.00004478279678627981	0.00013261438233633379	0.00031305041657447662	0.00000000000000000000	0.00022387497878379359	0.00117113785176211575	0.00062355081723615977	0.00068859382056208620	0.00000000000000000000	0.00090579905640300650	0.00002107910479373011	0.00155123634112551987
('ADP', 'DET', 'DET')	0.00024866371010838170	0.00059610319540529129	0.00065184861952586682	0.00016686534942758467	0.00082873464544118501	0.00010838220037087586	0.00062952119921907664	0.00012138185314233027	0.00152693722110427044	0.00000000000000000000	0.00027310531021923793	0.00020508310137808570
('ADP', 'NUM', 'VERB')	0.00013434839035883942	0.00022733894114800073	0.00023478781243085745	0.00000000000000000000	0.00000000000000000000	0.00140536542211453864	0.00034011862758335983	0.00144276800498722838	0.00010644849792799550	0.00090579905640300650	0.00072840017676111825	0.00612184341765606866
('NUM', 'VERB', 'PUNCT')	0.00014505383089655601	0.00029805159770264565	0.00007242762439176299	0.00000000000000000000	0.00020718366136029625	0.00092124870315244474	0.00026230049967461530	0.00036414555942699081	0.00044330435451414297	0.00083826591958503240	0.00224553255069151209	0.00179447713705824978
('PROPN', 'VERB', 'PROPN')	0.00037299556516257255	0.00038571383232107083	0.00007242762439176299	0.00033373069885516934	0.00041436732272059250	0.00070448430241069307	0.00128527244840561479	0.00072829111885398161	0.00039404831512368266	0.00000000000000000000	0.00190956966907260836	0.00123049860826851412
('PUNCT', 'PART', 'CCONJ')	0.00006804175013976750	0.00011513751217499291	0.00011891004891546067	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00008612781520528640	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00007472969526466790	0.00000000000000000000
('PART', 'CCONJ', 'DET')	0.00023617365948824234	0.00015541694194469704	0.00000000000000000000	0.00063393569088018831	0.00000000000000000000	0.00013725107360899080	0.00006643346428716680	0.00023057000508513092	0.00024950385819566984	0.00000000000000000000	0.00004666231781733374	0.00000000000000000000
('INTJ', 'PUNCT', 'ADJ')	0.00032616635140199368	0.00110385115545907648	0.00174355904706968885	0.00139048959284506944	0.00134280396434142708	0.00080279936784600895	0.00058286695030337779	0.00073051004355619584	0.00123135229199142064	0.00077614145591584733	0.00001204120418567344	0.00011867765732838732
('ADP', 'VERB', 'DET')	0.00022794173426601656	0.00019285691616053541	0.00021728287317528895	0.00050059604828275395	0.00020718366136029625	0.00070448430241069307	0.00010492019986984612	0.00045518194928373856	0.00009851207878092067	0.00000000000000000000	0.00017990270435076788	0.00038453081508391069
('PRON', 'NUM', 'ADP')	0.00023617365948824234	0.00048845324611190507	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00020587661041348622	0.00000000000000000000	0.00003842833418085515	0.00024950385819566984	0.00212309580427729209	0.00015920084902384452	0.00029217307099546136
('NUM', 'ADP', 'NOUN')	0.00012110021949459500	0.00034836556298567176	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00031669538547059184	0.00027592140337579993	0.00060295715980534007	0.00017271279226445654	0.00097977323811993628	0.00107669399878149597	0.00176781031650448048
('PART', 'SCONJ', 'PRON')	0.00005700266638266616	0.00012057202344809700	0.00009961809968072757	0.00000000000000000000	0.00000000000000000000	0.00163977651122980059	0.00000000000000000000	0.00075127733945291040	0.00000000000000000000	0.00000000000000000000	0.00000298121715487354	0.00035259317503996365
('PRON', 'DET', 'PRON')	0.00013434839035883942	0.00011366947057400037	0.00015652520828723831	0.00000000000000000000	0.00022387497878379359	0.00011711378517621157	0.00008502965689583996	0.00009837054579458374	0.00021289699585599100	0.00000000000000000000	0.00000936849101943561	0.00002770064894866999
('DET', 'PRON', 'PART')	0.00005700266638266616	0.00002411440468961940	0.00019923619936145515	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00004173762996960613	0.00006774753532348023	0.00000000000000000000	0.00000596243430974708	0.00007051863500799273
('SCONJ', 'ADV', 'VERB')	0.00010360987921182572	0.00010519468154211023	0.00036213812195881492	0.00016686534942758467	0.00020718366136029625	0.00048771990166894134	0.00013115024983730765	0.00042483648599815594	0.00004925603939046033	0.00000000000000000000	0.00004118254677909145	0.00028198926439486783
('AUX', 'VERB', 'PRON')	0.00020721975842365143	0.00008766223461842519	0.00036213812195881492	0.00033373069885516934	0.00020718366136029625	0.00059610210203981718	0.00015738029980476916	0.00142623677442238060	0.00014776811817138099	0.00000000000000000000	0.00004335004924114888	0.00079469701784008208
('NOUN', 'ADV', 'PROPN')	0.00012433185505419085	0.00010519468154211023	0.00021728287317528895	0.00016686534942758467	0.00020718366136029625	0.00043352880148350345	0.00047214089941430748	0.00015172731642791284	0.00019702415756184133	0.00000000000000000000	0.00094719857591910310	0.00087160318085686408
('PUNCT', 'NUM', 'PUNCT')	0.00024942132754270107	0.00097398631364036155	0.00147531919367435206	0.00324447571663849521	0.00019182913776306102	0.00035122472343262893	0.00488151070879078858	0.00109576506533429381	0.00104892973021491380	0.00077614145591584733	0.00073049972059752220	0.01198644339016712024
('ADV', 'AUX', 'NUM')	0.00014505383089655601	0.00015779202231316534	0.00014485524878352597	0.00050059604828275395	0.00000000000000000000	0.00005419110018543793	0.00005246009993492306	0.00006069092657116513	0.00019702415756184133	0.00083826591958503240	0.00032079036438450174	0.00056397852878973566
('DET', 'ADV', 'PROPN')	0.00000000000000000000	0.00002878437804374823	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00004306390760264320	0.00009964100172975744	0.00000000000000000000	0.00000000000000000000	0.00007472969526466790	0.00012626281316036075
('PUNCT', 'INTJ', 'DET')	0.00015744910632549489	0.00024422662305595254	0.00009171957362649608	0.00000000000000000000	0.00000000000000000000	0.00006862553680449540	0.00013286692857433359	0.00034585500762769638	0.00037425578729350479	0.00000000000000000000	0.00000000000000000000	0.00012985469822020506
('CCONJ', 'PROPN', 'NOUN')	0.00004478279678627981	0.00013261438233633379	0.00007826260414361916	0.00018030850655682902	0.00000000000000000000	0.00011711378517621157	0.00022674575172223991	0.00019674109158916749	0.00010644849792799550	0.00000000000000000000	0.00044734544617805011	0.00049861168107605985
('ADJ', 'PROPN', 'NOUN')	0.00000000000000000000	0.00007234321406885820	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00007453529596499094	0.00010823167627956397	0.00016695051987842454	0.00020324260597044070	0.00000000000000000000	0.00019079789791190646	0.00119881679513587631
('PROPN', 'NOUN', 'ADJ')	0.00002624151772091582	0.00002220242027781386	0.00000000000000000000	0.00021131189696006275	0.00000000000000000000	0.00000000000000000000	0.00009965019643075020	0.00015371333672342061	0.00012475192909783492	0.00000000000000000000	0.00036506401586502285	0.00019478204733030759
('NOUN', 'ADJ', 'PROPN')	0.00010496607088366326	0.00013321452166688321	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00006862553680449540	0.00023251712500508380	0.00030742667344684123	0.00018712789364675240	0.00000000000000000000	0.00051328549599067110	0.00103883758576164050
('VERB', 'NOUN', 'PROPN')	0.00031082963763547718	0.00070129787694740155	0.00050699337074234087	0.00050059604828275395	0.00165746929088237001	0.00043352880148350345	0.00115412219856830724	0.00088001843528189439	0.00034479227573322235	0.00000000000000000000	0.00282208820559879227	0.00130740477128529634
('PUNCT', 'PART', 'DET')	0.00020993214176732652	0.00011101210138906933	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00013725107360899080	0.00013286692857433359	0.00007685666836171031	0.00068613561003809213	0.00000000000000000000	0.00008509010896102036	0.00009739102366515380
('PROPN', 'VERB', 'SCONJ')	0.00000000000000000000	0.00002411440468961940	0.00009961809968072757	0.00000000000000000000	0.00000000000000000000	0.00089442355157989112	0.00003607722542652132	0.00095996548930094103	0.00000000000000000000	0.00000000000000000000	0.00000298121715487354	0.00186874382771180726
('VERB', 'SCONJ', 'ADV')	0.00002422004389891900	0.00004098418388066727	0.00084654101308067979	0.00019503381912461859	0.00000000000000000000	0.00164681600444707764	0.00009197380112526664	0.00127685045605836745	0.00000000000000000000	0.00000000000000000000	0.00000760019293257526	0.00146818144930033114
('DET', 'PROPN', 'AUX')	0.00049261076464907788	0.00026522876467266758	0.00054783822900533415	0.00000000000000000000	0.00044774995756758718	0.00040989824811674049	0.00045349150344447983	0.00062301345669903043	0.00042579399171198201	0.00000000000000000000	0.00076821626359371961	0.00193904542640689972
('PRON', 'PROPN', 'CCONJ')	0.00026869678071767884	0.00007577964704933358	0.00007826260414361916	0.00000000000000000000	0.00000000000000000000	0.00005855689258810578	0.00039680506551391988	0.00019674109158916749	0.00053224248963997759	0.00090579905640300650	0.00034194992220939959	0.00011080259579467998
('PROPN', 'VERB', 'NOUN')	0.00044782796786279813	0.00045467788229600146	0.00015652520828723831	0.00000000000000000000	0.00067162493635138077	0.00076123960364537515	0.00116207197757647960	0.00150834836885028415	0.00031934549378398648	0.00000000000000000000	0.00322744515619556582	0.00149583504322817976
('ADP', 'ADJ', 'PRON')	0.00004478279678627981	0.00009472455881166698	0.00015652520828723831	0.00000000000000000000	0.00000000000000000000	0.00005855689258810578	0.00008502965689583996	0.00013116072772611167	0.00010644849792799550	0.00181159811280601300	0.00001639485928401231	0.00002770064894866999
('ADJ', 'PRON', 'PROPN')	0.00003106330066956647	0.00023653830453521798	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00008123522831415119	0.00003932018524272210	0.00009097880020400147	0.00000000000000000000	0.00251320689679449460	0.00000000000000000000	0.00000000000000000000
('ADV', 'NUM', 'CCONJ')	0.00009688017559567600	0.00022541301134366997	0.00016930820261613596	0.00000000000000000000	0.00000000000000000000	0.00019001723128235509	0.00003065793370842221	0.00010640420467153061	0.00046056744603855082	0.00000000000000000000	0.00016467084687246409	0.00014981443360207461
('ADJ', 'CCONJ', 'PART')	0.00013434839035883942	0.00007577964704933358	0.00039131302071809582	0.00000000000000000000	0.00022387497878379359	0.00017567067776431733	0.00002834321896527999	0.00006558036386305583	0.00037256974274798432	0.00000000000000000000	0.00007260580540062594	0.00005540129789733999
('PUNCT', 'NOUN', 'PART')	0.00055978495982849763	0.00022733894114800073	0.00015652520828723831	0.00072123402622731607	0.00000000000000000000	0.00017567067776431733	0.00053852116034031983	0.00062301345669903043	0.00010644849792799550	0.00000000000000000000	0.00037942388628714197	0.00019390454264068998
('CCONJ', 'ADV', 'PROPN')	0.00018649778258128627	0.00019285691616053541	0.00021728287317528895	0.00016686534942758467	0.00020718366136029625	0.00027095550092718962	0.00018361034977223070	0.00024276370628466054	0.00019702415756184133	0.00000000000000000000	0.00018857271419899763	0.00023071848905034640
('SCONJ', 'PROPN', 'ADJ')	0.00013120758860457908	0.00017761936222251092	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00048037875763146776	0.00036538405357941739	0.00026899833926598602	0.00018712789364675240	0.00000000000000000000	0.00027722906467945340	0.00038956409466061519
('PRON', 'NOUN', 'PRON')	0.00042543656946965823	0.00018944911762333396	0.00062610083314895324	0.00036061701311365803	0.00044774995756758718	0.00029278446294052894	0.00028343218965279989	0.00042627236510986292	0.00000000000000000000	0.00000000000000000000	0.00005621094611661362	0.00005540129789733999
('NOUN', 'ADJ', 'DET')	0.00013434839035883942	0.00054940244110766845	0.00046957562486171490	0.00036061701311365803	0.00000000000000000000	0.00040989824811674049	0.00045349150344447983	0.00059022327476750244	0.00037256974274798432	0.00000000000000000000	0.00120385109599747508	0.00083101946846009982
('AUX', 'NOUN', 'AUX')	0.00029108817911081879	0.00003788982352466679	0.00015652520828723831	0.00036061701311365803	0.00022387497878379359	0.00017567067776431733	0.00019840253275695994	0.00006558036386305583	0.00000000000000000000	0.00000000000000000000	0.00004215820958746022	0.00052631233002472990
('NOUN', 'AUX', 'PROPN')	0.00062165927527095435	0.00061363564232897643	0.00094155911709291882	0.00016686534942758467	0.00041436732272059250	0.00151735080519226203	0.00091805174886115356	0.00115312760485213766	0.00241354593013255606	0.00000000000000000000	0.00296731087055664101	0.00312751729601580672
('AUX', 'PROPN', 'ADP')	0.00051804939605912855	0.00021038936308422047	0.00072427624391762984	0.00016686534942758467	0.00000000000000000000	0.00086705760296700691	0.00062952119921907664	0.00072829111885398161	0.00093586474841874637	0.00083826591958503240	0.00096453859561556265	0.00092287395620138559
('DET', 'PUNCT', 'ADV')	0.00111280284595974320	0.00090905389273100408	0.00140825923032551780	0.03028177335529262312	0.00076731655105224407	0.01118901618935374924	0.00029143347515168890	0.00047764118232520496	0.00031923948310888685	0.00077614145591584733	0.00015051505232091804	0.00004747106293135493
('ADJ', 'ADJ', 'PART')	0.00001918625596482316	0.00016233105227339358	0.00020117989004650254	0.00030899768729890430	0.00019182913776306102	0.00055192456539413111	0.00014571673757584445	0.00042144810205165141	0.00013681692133238007	0.00155228291183169467	0.00020470047115644853	0.00045097509784787184
('CCONJ', 'ADJ', 'DET')	0.00014505383089655601	0.00019285691616053541	0.00007242762439176299	0.00016686534942758467	0.00041436732272059250	0.00043352880148350345	0.00031476059960953832	0.00024276370628466054	0.00004925603939046033	0.00000000000000000000	0.00021458274374368697	0.00030762465206712853
('SCONJ', 'NOUN', 'ADV')	0.00017267630368340844	0.00030842899931944780	0.00026823985339533674	0.00123599074919561718	0.00095914568881530504	0.00070244944686525786	0.00024286122929307406	0.00118005468574462410	0.00018242256177650678	0.00077614145591584733	0.00035922925820592439	0.00035603297198516195
('ADJ', 'ADJ', 'PRON')	0.00002239139839313991	0.00003788982352466679	0.00023478781243085745	0.00000000000000000000	0.00022387497878379359	0.00052701203329295204	0.00008502965689583996	0.00026232145545222334	0.00000000000000000000	0.00090579905640300650	0.00003044759581316572	0.00011080259579467998
('PROPN', 'CCONJ', 'VERB')	0.00203374313227125490	0.00204537125864475908	0.00053647970679067348	0.00061799537459780859	0.00115097482657836600	0.00055192456539413111	0.00279290413687035156	0.00087099274424007962	0.00063847896621777370	0.00077614145591584733	0.00049168250424833223	0.00085447913276438868
('CCONJ', 'ADJ', 'NUM')	0.00000000000000000000	0.00007234321406885820	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00014907059192998187	0.00007215445085304264	0.00004173762996960613	0.00006774753532348023	0.00000000000000000000	0.00011328625188519445	0.00014103727001598545
('ADJ', 'NUM', 'ADP')	0.00000000000000000000	0.00013321452166688321	0.00000000000000000000	0.00021131189696006275	0.00000000000000000000	0.00048037875763146776	0.00003321673214358340	0.00007685666836171031	0.00006237596454891746	0.00000000000000000000	0.00024429095798486486	0.00019478204733030759
('DET', 'VERB', 'ADV')	0.00022391398393139907	0.00007577964704933358	0.00101741385386704911	0.00072123402622731607	0.00000000000000000000	0.00087835338882158670	0.00019840253275695994	0.00104928582180889335	0.00021289699585599100	0.00000000000000000000	0.00005621094611661362	0.00022160519158935995
('PROPN', 'ADP', 'ADJ')	0.00038065377268337844	0.00051151261758300166	0.00023478781243085745	0.00018030850655682902	0.00000000000000000000	0.00046845514070484627	0.00059520759827087972	0.00059022327476750244	0.00031934549378398648	0.00000000000000000000	0.00184090848531909637	0.00105262466004945980
('NOUN', 'PUNCT', 'INTJ')	0.00084960100953697078	0.00150779043543691326	0.00173826298540231158	0.00033373069885516934	0.00207183661360296235	0.00027095550092718962	0.00123281234847069177	0.00094070936185305964	0.00270908216647531815	0.00000000000000000000	0.00008019759109612543	0.00017944771370582497
('PROPN', 'PROPN', 'NOUN')	0.00010360987921182572	0.00007012978769474016	0.00028971049756705195	0.00016686534942758467	0.00020718366136029625	0.00000000000000000000	0.00026230049967461530	0.00075863658213956413	0.00009851207878092067	0.00083826591958503240	0.00169065192040480645	0.00238409105352024604
('AUX', 'ADP', 'AUX')	0.00006212660133913294	0.00002628203383724644	0.00010857270997604686	0.00000000000000000000	0.00000000000000000000	0.00008123522831415119	0.00000000000000000000	0.00009097880020400147	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00034585880467762303
('SCONJ', 'PART', 'DET')	0.00013608350027953501	0.00011513751217499291	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00004306390760264320	0.00004982050086487872	0.00000000000000000000	0.00000000000000000000	0.00007117113834730276	0.00000000000000000000
('VERB', 'CCONJ', 'NUM')	0.00022391398393139907	0.00028417367643500093	0.00007826260414361916	0.00018030850655682902	0.00000000000000000000	0.00023422757035242313	0.00042514828447919983	0.00013116072772611167	0.00015967274689199324	0.00000000000000000000	0.00018034345212413538	0.00027700648948669998
('ADV', 'PROPN', 'ADP')	0.00033587097589709859	0.00024628385291033413	0.00039131302071809582	0.00090154253278414522	0.00000000000000000000	0.00035134135552863466	0.00048183472240975983	0.00039348218317833498	0.00026612124481998879	0.00000000000000000000	0.00042860846413917894	0.00038780908528137997
('ADV', 'CCONJ', 'CCONJ')	0.00007872455316274745	0.00006660726083344160	0.00027515872087948828	0.00021131189696006275	0.00000000000000000000	0.00006862553680449540	0.00006643346428716680	0.00015371333672342061	0.00000000000000000000	0.00000000000000000000	0.00000274484222454904	0.00000000000000000000
('CCONJ', 'CCONJ', 'ADP')	0.00005248303544183163	0.00008880968111125546	0.00027515872087948828	0.00000000000000000000	0.00000000000000000000	0.00006862553680449540	0.00006643346428716680	0.00011528500254256546	0.00006237596454891746	0.00000000000000000000	0.00000823452667364713	0.00000000000000000000
