PoS-tag n-grams	1939_DWF	1939_DNS	1939_NWF	1939_NNS	1939_MVP	1939_OFL	1980_DWF	1980_NNS	1980_NWF	1980_DNS	1980_MVP	1980_OFL	2000_DEU	2000_NDL
('CCONJ', 'PART', 'PUNCT')	0.00008439102969241596	0.00034277581450930497	0.00054940652912496466	0.00037199288496052980	0.00023587260885942615	0.00022283579100408494	0.00005272686128476421	0.00051706204507671611	0.00011364355969502421	0.00070187432206275722	0.00000000000000000000	0.00051766960835493805	0.00014871040912103520	0.00000000000000000000
('ADP', 'NOUN', 'ADJ')	0.00108893952347954045	0.00096272413673786710	0.00205983524868757518	0.00113898533502536890	0.00091708680985929508	0.00116963849118179117	0.00089946027139500763	0.00344903786541976478	0.00188892138975990448	0.00204669700539382741	0.00227545479048405592	0.00117744728228538265	0.00537721316936434508	0.00161259741728623975
('NOUN', 'PUNCT', 'AUX')	0.00195639982184459818	0.00386667890984881057	0.00109857879930004001	0.00325424381435819718	0.00246467080149685540	0.00272915647942417912	0.00295207473688617866	0.00316632984366404645	0.00218717213551146818	0.00521907736375426014	0.00373824715579523488	0.00602309571322907304	0.00298348601655053962	0.00454280491942830964
('ADP', 'PUNCT', 'AUX')	0.00012919621465011497	0.00044190616112557837	0.00013732234991250500	0.00016271219071790986	0.00028658962808102969	0.00019493974853029852	0.00016144158717346292	0.00065022845003815245	0.00024854228812630323	0.00030700455080907412	0.00065012994013830168	0.00040757790540647858	0.00013182845189409361	0.00005899746648608194
('AUX', 'ADJ', 'CCONJ')	0.00138424515696551750	0.00178340700739965563	0.00123590114921254507	0.00130169752574327887	0.00077952378838040074	0.00019493974853029852	0.00117621727797808696	0.00084812406526715530	0.00064620994912838832	0.00102334850269691371	0.00146279236531117896	0.00099630154654916986	0.00045793041184264099	0.00031465315459243702
('NOUN', 'CCONJ', 'NUM')	0.00035067543976459778	0.00047347088692026253	0.00054928939965002001	0.00113898533502536890	0.00026366245783454730	0.00038987949706059704	0.00071495560033962141	0.00073504085656486793	0.00173979601688412262	0.00071634395188783964	0.00065012994013830168	0.00095101511261511671	0.00149174300827526981	0.00072763541999501058
('CCONJ', 'NUM', 'NUM')	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00002196756192571753	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00009525585664304614	0.00000000000000000000	0.00000000000000000000	0.00008678197362745734	0.00001329587581905103	0.00003768543274377830
('NUM', 'NUM', 'NOUN')	0.00008439102969241596	0.00012628582639816497	0.00000000000000000000	0.00000000000000000000	0.00009172823677866571	0.00066850737301225481	0.00007909029192714632	0.00025853102253835806	0.00017046533954253630	0.00023395810735425240	0.00037158204152407657	0.00036236872584845660	0.00046397647645762986	0.00148368118168385756
('ADP', 'DET', 'DET')	0.00046141505232183920	0.00044190616112557837	0.00082393409947503001	0.00016271219071790986	0.00130684870404949535	0.00077975899412119408	0.00034594625822884908	0.00022616641740457475	0.00019883383050104257	0.00112568335296660510	0.00097519491020745257	0.00104158798048322311	0.00040589286504234086	0.00055064302053676475
('PUNCT', 'PRON', 'ADJ')	0.00322990536625287431	0.00261987224095878600	0.00205983524868757518	0.00146440971646118862	0.00167368342799321338	0.00194939748530298515	0.00170666820726232205	0.00127218609790073290	0.00144154527113255870	0.00347938490916950690	0.00178785733538032975	0.00144916588588970175	0.00311357988355129029	0.00171092652809637629
('PRON', 'ADJ', 'NOUN')	0.00450341091066115088	0.00263565460385612816	0.00363904227268138257	0.00146440971646118862	0.00228125343952499627	0.00331397572501507471	0.00373621958887157025	0.00449505754591592293	0.00328075820326720249	0.00368405460970888969	0.00325064970069150871	0.00271718603604319047	0.00793399130215242422	0.00255655688106355087
('SCONJ', 'NOUN', 'PART')	0.00011287536914535325	0.00003860819080476924	0.00000000000000000000	0.00079608146718727695	0.00005608644087373588	0.00047687859261929665	0.00016925677394155885	0.00069158498743060860	0.00042560405573079254	0.00012517021218207822	0.00000000000000000000	0.00000000000000000000	0.00033734176591349187	0.00091405669523347952
('NOUN', 'PART', 'ADV')	0.00171646399463724181	0.00159401865263155058	0.00116723997425629265	0.00162712190717909859	0.00147880248089811320	0.00350891547354537309	0.00193729904608155477	0.00155489411965645144	0.00193862984738516517	0.00225136670593321020	0.00292558473062235792	0.00289833177177940349	0.00207976728711866104	0.00090462781945325641
('ADV', 'ADV', 'PROPN')	0.00000000000000000000	0.00014432665874075998	0.00086335311719637313	0.00018599644248026490	0.00051105731919542333	0.00000000000000000000	0.00007909029192714632	0.00042011291162483188	0.00028410889923756054	0.00023395810735425240	0.00055737306228611486	0.00036236872584845660	0.00066027421649739626	0.00044960035808601741
('PUNCT', 'ADJ', 'PROPN')	0.00007382640837149428	0.00069442396748305168	0.00082393409947503001	0.00081356095358954929	0.00029805321320427086	0.00019493974853029852	0.00006918925164576982	0.00070677005438929614	0.00034795920337682450	0.00030700455080907412	0.00048759745510372628	0.00027171860360431909	0.00021508852677457380	0.00100295693026339295
('VERB', 'ADJ', 'CCONJ')	0.00105202631929379340	0.00140463029786344553	0.00144188467408130254	0.00065084876287163944	0.00088269605448957147	0.00077975899412119408	0.00131459578126962647	0.00127218609790073290	0.00119300298300625547	0.00102334850269691371	0.00097519491020745257	0.00131330658408754220	0.00018039682890770705	0.00015732657729621851
('PUNCT', 'VERB', 'SCONJ')	0.00007891990427661197	0.00006748493372991535	0.00044038983945691388	0.00086969085990735474	0.00020832634323328782	0.00020838920154834804	0.00007396281679284475	0.00099730243789783522	0.00090334577651825199	0.00010939522544298461	0.00000000000000000000	0.00009682175010113524	0.00000185425888597298	0.00088295019553176685
('PUNCT', 'AUX', 'AUX')	0.00011837985641491795	0.00028681096835214025	0.00007339830657615233	0.00017393817198147095	0.00045341615880186169	0.00020838920154834804	0.00017257990584997109	0.00009066385799071229	0.00010627597370802965	0.00000000000000000000	0.00034749213577404150	0.00024205437525283814	0.00006304480212308136	0.00027329410814078494
('AUX', 'AUX', 'ADJ')	0.00000000000000000000	0.00002218156037571517	0.00000000000000000000	0.00068605892015359028	0.00003222333780908665	0.00027398101474271439	0.00000000000000000000	0.00007946725207198922	0.00013972700554035412	0.00000000000000000000	0.00000000000000000000	0.00019094550829487186	0.00000731369563393675	0.00011055850748395860
('AUX', 'ADJ', 'PART')	0.00005536980627862070	0.00047347088692026253	0.00020598352486875750	0.00065084876287163944	0.00013756302147889426	0.00038987949706059704	0.00018450467105538617	0.00031097882393129028	0.00094446069487995224	0.00030700455080907412	0.00113772739524202796	0.00049815077327458493	0.00022723062102797715	0.00015732657729621851
('ADP', 'CCONJ', 'AUX')	0.00025648968889898890	0.00038803836894701329	0.00022019491972845694	0.00000000000000000000	0.00042890717724500434	0.00041677840309669608	0.00019723417811425269	0.00051376186194736966	0.00021255194741605929	0.00021879045088596922	0.00104247640732212446	0.00019364350020227049	0.00018728014748327110	0.00016818098962509843
('AUX', 'VERB', 'AUX')	0.00079363388999356341	0.00056816506430431505	0.00054928939965002001	0.00016271219071790986	0.00089415963961281264	0.00019493974853029852	0.00043819859375654219	0.00028270802175571843	0.00049708457625260646	0.00071634395188783964	0.00032506497006915084	0.00045286433934053178	0.00070250688180405153	0.00116028350755961155
('AUX', 'ADV', 'AUX')	0.00029530563348597710	0.00026830016925481542	0.00089259527443128254	0.00065084876287163944	0.00017195377684861782	0.00019493974853029852	0.00011531541940961636	0.00039579123045800581	0.00019883383050104257	0.00010233485026969138	0.00016253248503457542	0.00009057286786810636	0.00004163003744024009	0.00013766075513419119
('PART', 'ADP', 'PROPN')	0.00033756411876966386	0.00018040832342594999	0.00023545994105355633	0.00037199288496052980	0.00013104033825523675	0.00000000000000000000	0.00018454401449667472	0.00038779653380753711	0.00034093067908507260	0.00000000000000000000	0.00018579102076203829	0.00015530088250648142	0.00023198823822881493	0.00020232016113870787
('AUX', 'CCONJ', 'ADV')	0.00092730887525019064	0.00096166030565129380	0.00124777121179458941	0.00139150537585176759	0.00137250296718401392	0.00000000000000000000	0.00056704826207847644	0.00108796629588854749	0.00154100161876642976	0.00240669495974566144	0.00277993708619233204	0.00183961325192156990	0.00078249724988059815	0.00039942985035960882
('ADV', 'PUNCT', 'INTJ')	0.00014768430196172792	0.00068555162901860994	0.00070637982316066900	0.00055798932744079469	0.00030139277798704451	0.00066850737301225481	0.00042181489027811372	0.00019389826690376856	0.00034093067908507260	0.00058489526838563098	0.00018579102076203829	0.00160477578590030785	0.00000000000000000000	0.00000000000000000000
('SCONJ', 'PRON', 'AUX')	0.00099665651301517272	0.00082068287066178842	0.00336439757285637289	0.00341695600507610671	0.00052732491566909461	0.00038987949706059704	0.00073801868422154466	0.00231820577839689105	0.00218717213551146818	0.00051167425134845685	0.00113772739524202796	0.00031700503753837224	0.00001908043382677671	0.00141593919566596646
('ADV', 'PRON', 'NOUN')	0.00057215466487908057	0.00063129451589368337	0.00192251289877507013	0.00260339505148655774	0.00088269605448957147	0.00058481924559089559	0.00062270326481192830	0.00296843422843504371	0.00203804676263568633	0.00010233485026969138	0.00130025988027660335	0.00081515581081295716	0.00130787700958087628	0.00092429364161528366
('DET', 'ADV', 'NOUN')	0.00005918992820745897	0.00011809863402735185	0.00095417798548998016	0.00121756720387029664	0.00011029041700585826	0.00000000000000000000	0.00009861708905712635	0.00042309800395665738	0.00095648376337226682	0.00021879045088596922	0.00017374606788702075	0.00004841087505056762	0.00010940127427240590	0.00029431673184392225
('CCONJ', 'PUNCT', 'SCONJ')	0.00025648968889898890	0.00005061370029743651	0.00051378814603306622	0.00017393817198147095	0.00039214370490971829	0.00000000000000000000	0.00007396281679284475	0.00006044257199380820	0.00005313798685401482	0.00010939522544298461	0.00017374606788702075	0.00014523262515170286	0.00001483407108778385	0.00012613574221882382
('NOUN', 'NOUN', 'NOUN')	0.00014765281674298855	0.00011047654028139459	0.00041196704973751500	0.00048813657215372958	0.00042415264955992398	0.00077975899412119408	0.00092252335527693088	0.00166797732835873881	0.00104387761013047362	0.00061400910161814825	0.00032506497006915084	0.00036229147147242544	0.00130787700958087628	0.00139627337350393911
('PUNCT', 'AUX', 'NOUN')	0.00027684903139310352	0.00048925324981760458	0.00041196704973751500	0.00032542438143581972	0.00034390755369723564	0.00019493974853029852	0.00039207242599269564	0.00067849925221372424	0.00029825074575156387	0.00051167425134845685	0.00016253248503457542	0.00045286433934053178	0.00072852565520420160	0.00066863795350892864
('PROPN', 'AUX', 'PART')	0.00020317566446163585	0.00023164914482861541	0.00016796494674679394	0.00000000000000000000	0.00022434576349494352	0.00000000000000000000	0.00019746623626515201	0.00062242648868754771	0.00036480347634067927	0.00000000000000000000	0.00059640168284734267	0.00016617542888536243	0.00041584267999399002	0.00040892010049918819
('AUX', 'PART', 'DET')	0.00029536860392345585	0.00028865331748151996	0.00015697329403570421	0.00000000000000000000	0.00026208067651047349	0.00000000000000000000	0.00023727087578143900	0.00032316377817294758	0.00045457423878009684	0.00023395810735425240	0.00037158204152407657	0.00077650441253240702	0.00026767873641786336	0.00017984014323440696
('NOUN', 'ADV', 'PRON')	0.00068289427743632204	0.00074177105617507795	0.00205983524868757518	0.00211525847933282827	0.00071074227764095362	0.00077975899412119408	0.00073801868422154466	0.00310978823931290288	0.00333046666089246296	0.00051167425134845685	0.00097519491020745257	0.00126802015015348895	0.00059149344863007798	0.00159293159512421240
('PRON', 'NOUN', 'AUX')	0.00103356971720091977	0.00067864160458570963	0.00089259527443128254	0.00065084876287163944	0.00080245095862688319	0.00038987949706059704	0.00046126167763846544	0.00141354010877859228	0.00104387761013047362	0.00061400910161814825	0.00097519491020745257	0.00063401007507674447	0.00117604855768678246	0.00098329110810136560
('PROPN', 'PUNCT', 'NOUN')	0.00149498476952275887	0.00121524194309534047	0.00068661174956252506	0.00130169752574327887	0.00110050417183115410	0.00058481924559089559	0.00186810979443578513	0.00209203936099231630	0.00104387761013047362	0.00296771065782104994	0.00195038982041490514	0.00262661316817508440	0.00436421559165183631	0.00882995415075026394
('ADV', 'ADP', 'ADP')	0.00055369806278620704	0.00149932447524749805	0.00329573639790012004	0.00423051695866565654	0.00165075625774673104	0.00058481924559089559	0.00053045092928423530	0.00500393198507621643	0.00298250745751563878	0.00102334850269691371	0.00065012994013830168	0.00126802015015348895	0.00033824405420195073	0.00094395946377731101
('AUX', 'NOUN', 'ADJ')	0.00015783980855322394	0.00006748493372991535	0.00058718645260921862	0.00086969085990735474	0.00014705388934114434	0.00000000000000000000	0.00017257990584997109	0.00105774500989164340	0.00069079382910219270	0.00054697612721492307	0.00017374606788702075	0.00024205437525283814	0.00041906250822989376	0.00021022623703137306
('PUNCT', 'AUX', 'ADP')	0.00051678485860045989	0.00067864160458570963	0.00054928939965002001	0.00016271219071790986	0.00084830529911984797	0.00019493974853029852	0.00046126167763846544	0.00079158246091601161	0.00049708457625260646	0.00133035305350598788	0.00097519491020745257	0.00144916588588970175	0.00255504354789473555	0.00198624803836475877
('ADP', 'ADP', 'PRON')	0.00048524842073139181	0.00010824499405556998	0.00031394658807140842	0.00092998221240132449	0.00020966454120837879	0.00000000000000000000	0.00023727087578143900	0.00080790944543236893	0.00068186135817014520	0.00035093716103137861	0.00018579102076203829	0.00000000000000000000	0.00005948416364841408	0.00024728019694730959
('INTJ', 'PRON', 'DET')	0.00006504623554509017	0.00002781073377734539	0.00000000000000000000	0.00000000000000000000	0.00012120265491427352	0.00000000000000000000	0.00004064038383205422	0.00004981711281706969	0.00008759326410694775	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
('ADJ', 'ADJ', 'PROPN')	0.00005576941473913279	0.00016691078788214658	0.00000000000000000000	0.00000000000000000000	0.00038102851917713878	0.00000000000000000000	0.00000000000000000000	0.00051254702797527913	0.00045060486898877841	0.00000000000000000000	0.00000000000000000000	0.00006841990479655322	0.00049792450765749716	0.00130731163353190209
('ADJ', 'PROPN', 'VERB')	0.00013810983248407094	0.00030368220178461907	0.00036699153288076165	0.00034787634396294190	0.00050243412191557655	0.00000000000000000000	0.00029585126717137901	0.00066486829193189022	0.00058451785539416305	0.00021879045088596922	0.00017374606788702075	0.00024205437525283814	0.00135731750453222245	0.00121931217478196360
('NOUN', 'PART', 'AUX')	0.00021702973676068294	0.00025306850148718257	0.00110097459864228484	0.00034787634396294190	0.00037988921413128958	0.00020838920154834804	0.00032050553943566059	0.00024177028797523278	0.00069079382910219270	0.00000000000000000000	0.00017374606788702075	0.00009682175010113524	0.00060263413794121889	0.00237555647845451561
('PART', 'AUX', 'AUX')	0.00002418100819172126	0.00004135468106046479	0.00008995677675206637	0.00021317817856418382	0.00031540052345014539	0.00000000000000000000	0.00003021621300978662	0.00007407826159485672	0.00019537734220835339	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00021362204497806531	0.00028341801207199641
('CCONJ', 'DET', 'NUM')	0.00018456602092873568	0.00026830016925481542	0.00027464469982501000	0.00016271219071790986	0.00026366245783454730	0.00058481924559089559	0.00036900934211077233	0.00016962481305343106	0.00029825074575156387	0.00010233485026969138	0.00032506497006915084	0.00049815077327458493	0.00014917430082752700	0.00027532151026838237
('ADV', 'CCONJ', 'CCONJ')	0.00000000000000000000	0.00000000000000000000	0.00024198121282202373	0.00000000000000000000	0.00006060132745713676	0.00000000000000000000	0.00004064038383205422	0.00009963422563413937	0.00000000000000000000	0.00000000000000000000	0.00028640500163813819	0.00000000000000000000	0.00001222632605694315	0.00000000000000000000
('CCONJ', 'CCONJ', 'VERB')	0.00004515014765814130	0.00009652047701192309	0.00000000000000000000	0.00019902036679681924	0.00008412966131060382	0.00023843929630964833	0.00002820946232359314	0.00003457924937153043	0.00012160115878022642	0.00000000000000000000	0.00000000000000000000	0.00011078361925690828	0.00002121646326499949	0.00004810824711755155
('PUNCT', 'PART', 'CCONJ')	0.00010610464659738826	0.00015121797873625587	0.00000000000000000000	0.00000000000000000000	0.00004393512385143507	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00019610332511953897	0.00000000000000000000	0.00000000000000000000	0.00004321159641191584	0.00000000000000000000
('PART', 'CCONJ', 'DET')	0.00015802551680349456	0.00015443276321907694	0.00016796494674679394	0.00059706110039045774	0.00016825932262120764	0.00000000000000000000	0.00002820946232359314	0.00017289624685765215	0.00018240173817033964	0.00000000000000000000	0.00019880056094911423	0.00022156723851381657	0.00002121646326499949	0.00000000000000000000
('CCONJ', 'ADV', 'NUM')	0.00007891990427661197	0.00011809863402735185	0.00014679661315230465	0.00052181451594441274	0.00011029041700585826	0.00000000000000000000	0.00019723417811425269	0.00024177028797523278	0.00015941396056204444	0.00043758090177193845	0.00034749213577404150	0.00029046525030340572	0.00047098175703713722	0.00016818098962509843
('ADJ', 'PART', 'ADP')	0.00000000000000000000	0.00050190648046200003	0.00025194742012019089	0.00059706110039045774	0.00028043220436867937	0.00000000000000000000	0.00000000000000000000	0.00065700573805907827	0.00103360984963192450	0.00062585106091039107	0.00079520224379645693	0.00011078361925690828	0.00022489451060899457	0.00031270360626408511
('INTJ', 'PUNCT', 'AUX')	0.00014768430196172792	0.00122677659929645985	0.00054940652912496466	0.00018599644248026490	0.00065520169127618376	0.00066850737301225481	0.00057999547413240633	0.00042011291162483188	0.00028410889923756054	0.00046791621470850480	0.00092895510381019143	0.00113887313838086351	0.00000000000000000000	0.00000000000000000000
('PART', 'PUNCT', 'PROPN')	0.00011287536914535325	0.00071425152988823090	0.00033592989349358788	0.00039804073359363848	0.00047673474742675491	0.00000000000000000000	0.00000000000000000000	0.00013831699748612173	0.00012160115878022642	0.00000000000000000000	0.00039760112189822847	0.00044313447702763314	0.00001485152428549965	0.00002405412355877578
('VERB', 'DET', 'DET')	0.00023675971282983589	0.00015184110089230953	0.00029359322630460931	0.00000000000000000000	0.00028185328790386003	0.00020838920154834804	0.00039446835622850538	0.00003022128599690410	0.00021255194741605929	0.00010939522544298461	0.00017374606788702075	0.00019364350020227049	0.00005006498992127049	0.00035738460295333416
('DET', 'DET', 'ADJ')	0.00012919621465011497	0.00022095308056278918	0.00013732234991250500	0.00048813657215372958	0.00024073528758806494	0.00019493974853029852	0.00029982009046500253	0.00011308320870228737	0.00019883383050104257	0.00020466970053938276	0.00048759745510372628	0.00013585930180215955	0.00016825473465430371	0.00090462781945325641
('NOUN', 'NOUN', 'AUX')	0.00073826408371494272	0.00077333578196976216	0.00164786819895006002	0.00260339505148655774	0.00131831228917273662	0.00136457823971208956	0.00122234344574193346	0.00271399700885489696	0.00228658905076198956	0.00092101365242722242	0.00113772739524202796	0.00108687441441727636	0.00191324713735770082	0.00296953914646612416
('PRON', 'NOUN', 'ADV')	0.00112585272766528772	0.00063129451589368337	0.00089259527443128254	0.00162712190717909859	0.00059610642640854172	0.00136457823971208956	0.00113009111021424025	0.00282708021755718455	0.00124271144063151616	0.00102334850269691371	0.00065012994013830168	0.00054343720720863818	0.00243188802046735882	0.00078663288648109253
('ADP', 'VERB', 'ADP')	0.00002109775742310399	0.00032473498216670997	0.00188367952842845060	0.00297594307968423837	0.00023587260885942615	0.00000000000000000000	0.00013181715321191053	0.00287615762573923328	0.00125007915664526606	0.00000000000000000000	0.00018579102076203829	0.00020706784334197521	0.00003172488727915418	0.00112400089521504359
('NOUN', 'PRON', 'DET')	0.00065108921028204870	0.00077607673789402659	0.00066058475918537090	0.00069575268792588379	0.00087006884526843738	0.00041677840309669608	0.00078893671245701077	0.00160172815783591726	0.00159413960562044470	0.00021879045088596922	0.00086873033943510379	0.00000000000000000000	0.00040608269602808293	0.00258578271548588886
('PART', 'ADJ', 'ADV')	0.00022147922511448281	0.00050503561271494674	0.00041196704973751500	0.00081356095358954929	0.00034390755369723564	0.00038987949706059704	0.00023063083881923272	0.00101774887832058636	0.00109358606775573409	0.00081867880215753103	0.00081266242517287718	0.00036229147147242544	0.00016305097997427369	0.00015732657729621851
('ADP', 'ADP', 'ADP')	0.00027427084650035193	0.00016236749108335498	0.00031394658807140842	0.00055798932744079469	0.00028828874416152080	0.00000000000000000000	0.00007909029192714632	0.00138960424614367468	0.00125007915664526606	0.00011697905367712620	0.00000000000000000000	0.00005176696083549380	0.00125115024207164281	0.00015736012533010607
('AUX', 'VERB', 'VERB')	0.00036913204185747136	0.00053660033850963084	0.00199117407373132277	0.00081356095358954929	0.00055025208591557705	0.00019493974853029852	0.00029982009046500253	0.00036752042828243396	0.00124271144063151616	0.00071634395188783964	0.00048759745510372628	0.00018114573573621272	0.00004856837701361344	0.00192725057187867672
('NOUN', 'ADJ', 'ADJ')	0.00059061126697195420	0.00168871283001560311	0.00192251289877507013	0.00081356095358954929	0.00179978286434886656	0.00058481924559089559	0.00069189251645769816	0.00257264299797703780	0.00283338208463985650	0.00122801820323629649	0.00146279236531117896	0.00158502518769186129	0.00387853182151570155	0.00155359995080015770
('PROPN', 'ADV', 'ADP')	0.00084900369627218409	0.00168871283001560311	0.00199117407373132277	0.00178983409789700834	0.00186856437508831357	0.00136457823971208956	0.00092252335527693088	0.00220512256969460389	0.00248542288126303232	0.00040933940107876551	0.00162532485034575435	0.00203788952703239318	0.00338244054201950741	0.00151426830647610300
('AUX', 'AUX', 'PRON')	0.00005918992820745897	0.00025306850148718257	0.00022019491972845694	0.00000000000000000000	0.00033087125101757478	0.00020838920154834804	0.00014792563358568951	0.00024177028797523278	0.00031882792112408888	0.00010939522544298461	0.00069498427154808301	0.00029046525030340572	0.00001854258885972981	0.00014715836592196112
('ADJ', 'PROPN', 'ADV')	0.00004219551484620798	0.00019844915576854496	0.00007848664701785210	0.00000000000000000000	0.00044553715006780494	0.00022283579100408494	0.00005272686128476421	0.00022621464472106327	0.00017046533954253630	0.00000000000000000000	0.00018579102076203829	0.00025883480417746902	0.00039457828553448010	0.00015736012533010607
('AUX', 'CCONJ', 'ADP')	0.00046141505232183920	0.00064707687879102542	0.00054928939965002001	0.00065084876287163944	0.00089415963961281264	0.00019493974853029852	0.00034594625822884908	0.00090466566961829899	0.00074562686437890970	0.00030700455080907412	0.00048759745510372628	0.00054343720720863818	0.00042497329886911759	0.00023598986594432775
('ADP', 'DET', 'PUNCT')	0.00038758864395034494	0.00074177105617507795	0.00102991762434378759	0.00065084876287163944	0.00079098737350364202	0.00019493974853029852	0.00159135278785270569	0.00192241454793888535	0.00069591840675364901	0.00143268790377567927	0.00211292230544948053	0.00475507556307558366	0.00255504354789473555	0.00243856194809138676
('DET', 'PUNCT', 'NOUN')	0.00061162925814374285	0.00094478907221881483	0.00058718645260921862	0.00104362903188882548	0.00060047004814300605	0.00000000000000000000	0.00308178403303519801	0.00175283458782043771	0.00042510389483211859	0.00295367108696058429	0.00330117528985339427	0.00890760100930444373	0.00282774480110879658	0.00222839811253255438
('CCONJ', 'PUNCT', 'NOUN')	0.00013810983248407094	0.00025306850148718257	0.00102757629206613244	0.00000000000000000000	0.00055145208502929124	0.00020838920154834804	0.00044377690075706854	0.00063464700593498613	0.00026568993427007412	0.00175032360708775379	0.00138996854309616602	0.00188802412697213731	0.00067495023449416520	0.00031533935554705955
('ADJ', 'AUX', 'AUX')	0.00046415066330828778	0.00068555162901860994	0.00109881305824992932	0.00167396798232238419	0.00102211463839084666	0.00000000000000000000	0.00007909029192714632	0.00084022582324966375	0.00130690093649277824	0.00070187432206275722	0.00037158204152407657	0.00000000000000000000	0.00098545431110872665	0.00114648091311934453
('AUX', 'AUX', 'CCONJ')	0.00007891990427661197	0.00018558356775726721	0.00029359322630460931	0.00086969085990735474	0.00046567064958029044	0.00000000000000000000	0.00002465427226428159	0.00030221285996904102	0.00015941396056204444	0.00032818567632895382	0.00034749213577404150	0.00004841087505056762	0.00025403346737829847	0.00016818098962509843
('PART', 'ADJ', 'ADJ')	0.00015783980855322394	0.00067484933729915350	0.00066058475918537090	0.00052181451594441274	0.00041665268646657564	0.00000000000000000000	0.00032050553943566059	0.00114840886788235589	0.00111589772393431139	0.00065637135265790764	0.00191120674675722847	0.00019364350020227049	0.00041535399045794779	0.00086192757182862944
('PROPN', 'VERB', 'VERB')	0.00083054709417931057	0.00047347088692026253	0.00109857879930004001	0.00065084876287163944	0.00021780811734158258	0.00019493974853029852	0.00073801868422154466	0.00098947807614501457	0.00144154527113255870	0.00010233485026969138	0.00065012994013830168	0.00072458294294485087	0.00024110730017472387	0.00125861261836974808
('VERB', 'ADV', 'NOUN')	0.00203022623021609228	0.00183075409609168168	0.00205983524868757518	0.00227797067005073781	0.00144441172552838980	0.00272915647942417912	0.00221405605266463421	0.00327941305236633404	0.00208775522026094723	0.00266070610701197576	0.00211292230544948053	0.00203788952703239318	0.00127491989660735282	0.00169126070593434894
('ADV', 'PART', 'AUX')	0.00015783980855322394	0.00011809863402735185	0.00058718645260921862	0.00069575268792588379	0.00042890717724500434	0.00041677840309669608	0.00012327136132140793	0.00042309800395665738	0.00026568993427007412	0.00010939522544298461	0.00000000000000000000	0.00019364350020227049	0.00011125553315837887	0.00056761083998470719
('ADJ', 'PRON', 'DET')	0.00009030029531628260	0.00023164914482861541	0.00041991236686698486	0.00059706110039045774	0.00005608644087373588	0.00000000000000000000	0.00011283784929437256	0.00034579249371530430	0.00042560405573079254	0.00012517021218207822	0.00000000000000000000	0.00000000000000000000	0.00007850091408049811	0.00014432474135265468
('PUNCT', 'SCONJ', 'CCONJ')	0.00000000000000000000	0.00002781073377734539	0.00000000000000000000	0.00000000000000000000	0.00004040088497142451	0.00000000000000000000	0.00000000000000000000	0.00024908556408534844	0.00000000000000000000	0.00018032833838044533	0.00000000000000000000	0.00023940311714871243	0.00017116856479720415	0.00000000000000000000
('SCONJ', 'CCONJ', 'DET')	0.00000000000000000000	0.00003024359574725117	0.00000000000000000000	0.00000000000000000000	0.00002196756192571753	0.00000000000000000000	0.00000000000000000000	0.00010835015238339206	0.00000000000000000000	0.00019610332511953897	0.00000000000000000000	0.00000000000000000000	0.00001661984477381379	0.00000000000000000000
('SCONJ', 'PRON', 'PUNCT')	0.00051678485860045989	0.00031564725794684168	0.00048062822469376753	0.00130169752574327887	0.00059610642640854172	0.00136457823971208956	0.00036900934211077233	0.00042406203263357765	0.00044737611862734577	0.00051167425134845685	0.00065012994013830168	0.00122273371621943591	0.00017692765912102039	0.00037365062107851897
('PUNCT', 'NOUN', 'PRON')	0.00035513956924475385	0.00015184110089230953	0.00044038983945691388	0.00069575268792588379	0.00052694310347243395	0.00020838920154834804	0.00046843117302135012	0.00072531086392569829	0.00047824188168613341	0.00000000000000000000	0.00052123820366106223	0.00024205437525283814	0.00007417035543891925	0.00027329410814078494
('NOUN', 'PROPN', 'PRON')	0.00011287536914535325	0.00040538600345007696	0.00016796494674679394	0.00000000000000000000	0.00093944788463507585	0.00000000000000000000	0.00022567569858874512	0.00041495099245836519	0.00042560405573079254	0.00000000000000000000	0.00019880056094911423	0.00011078361925690828	0.00032885518060749209	0.00062540721252817022
('PROPN', 'PRON', 'ADP')	0.00025839242930022994	0.00096272413673786710	0.00054928939965002001	0.00097627314430745915	0.00072220586276419490	0.00019493974853029852	0.00055351401316615855	0.00098947807614501457	0.00134212835588203732	0.00040933940107876551	0.00048759745510372628	0.00031700503753837224	0.00022029228145460382	0.00135694172917988462
('PROPN', 'VERB', 'NOUN')	0.00043405947352136588	0.00021932603462222487	0.00066058475918537090	0.00000000000000000000	0.00036763472335286088	0.00041677840309669608	0.00110944225189267142	0.00196438358979876635	0.00079706980281022235	0.00043758090177193845	0.00034749213577404150	0.00053251962555624392	0.00365659852313871903	0.00151362890662588606
('CCONJ', 'PUNCT', 'VERB')	0.00004219551484620798	0.00016236749108335498	0.00031394658807140842	0.00018599644248026490	0.00057657748832304161	0.00000000000000000000	0.00005272686128476421	0.00042011291162483188	0.00045457423878009684	0.00046791621470850480	0.00000000000000000000	0.00088003833420339476	0.00004758733091873126	0.00008992007161720348
